Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
48,365,4,5,1,3,1,89,2,4,4,2,15202,5602,2,1,0,25,4,2,80,23,3,2,2,2,2,No
35,763,15,2,1,1,1,59,1,2,4,3,5440,22098,6,1,1,14,3,4,80,7,2,2,2,2,2,Yes
24,567,2,1,1,1,0,32,3,1,4,1,3760,17218,1,1,1,13,3,3,80,6,3,6,3,1,3,No
27,486,8,3,1,2,0,86,4,1,3,2,3517,22490,7,1,0,17,3,1,80,5,3,3,2,0,2,No
27,591,2,3,1,4,1,87,3,1,4,1,2580,6297,2,1,0,13,3,3,80,6,2,4,2,1,2,No
40,1329,7,3,1,1,1,73,3,1,1,1,2166,3339,3,1,1,14,3,2,80,10,1,4,2,0,3,Yes
29,469,10,3,1,3,1,42,2,2,3,1,5869,23413,9,1,0,11,3,3,80,8,3,5,2,1,4,No
36,711,5,4,1,2,0,42,3,3,1,2,8008,22792,4,1,0,12,3,3,80,9,3,3,2,0,2,No
25,772,2,1,1,4,1,77,4,2,3,3,5206,4973,1,1,0,17,3,3,80,7,3,7,7,0,7,No
39,492,12,3,1,4,1,66,3,2,2,2,5295,7693,4,1,0,21,4,3,80,7,3,5,4,1,0,No
49,301,22,4,1,1,0,72,3,4,2,2,16413,3498,3,1,0,16,3,2,80,27,3,4,2,1,2,No
50,813,17,5,1,4,0,50,2,3,1,3,13269,21981,5,1,0,15,3,3,80,19,3,14,11,1,11,No
20,1141,2,3,1,3,0,31,3,1,3,1,2783,13251,1,1,0,19,3,1,80,2,3,2,2,2,2,No
34,1130,3,3,1,4,0,66,3,2,2,3,5433,19332,1,1,0,12,3,3,80,11,3,11,8,7,9,No
36,311,7,3,1,1,1,77,3,1,2,1,2013,10950,2,1,0,11,3,3,80,15,3,4,3,1,3,No
49,465,6,1,1,3,0,41,2,4,3,2,13966,11652,2,1,1,19,3,2,80,30,3,15,11,2,12,No
36,894,1,4,1,4,0,33,2,2,3,2,4374,15411,0,1,0,15,3,3,80,4,3,3,2,1,2,No
36,1040,3,2,1,4,1,79,4,2,1,3,6842,26308,6,1,0,20,4,1,80,13,3,5,4,0,4,No
54,584,22,5,1,2,0,91,3,4,3,2,17426,18685,3,1,0,25,4,3,80,36,3,10,8,4,7,No
43,1291,15,2,1,3,1,65,2,4,3,2,17603,3525,1,1,0,24,4,1,80,14,3,14,10,6,11,No
35,880,12,4,1,4,1,36,3,2,4,1,4581,10414,3,1,1,24,4,1,80,13,4,11,9,6,7,Yes
38,1189,1,3,1,4,1,90,3,2,4,2,4735,9867,7,1,0,15,3,4,80,19,4,13,11,2,9,No
29,991,5,3,1,1,1,43,2,2,2,3,4187,3356,1,1,1,13,3,2,80,10,2,10,0,0,9,No
33,392,2,4,1,4,1,93,3,2,4,3,5505,3921,1,1,0,14,3,3,80,6,3,6,2,0,4,No
32,977,2,3,1,4,1,45,3,2,2,3,5470,25518,0,1,0,13,3,3,80,10,2,9,5,1,6,No
31,1112,5,4,1,1,0,67,3,2,4,2,5476,22589,1,1,0,11,3,1,80,10,3,10,0,0,2,No
49,464,16,3,1,4,0,74,3,1,1,3,2587,24941,4,1,1,16,3,2,80,17,2,2,2,2,2,No
38,148,2,3,1,4,0,42,2,1,2,1,2440,23826,1,1,0,22,4,2,80,4,3,4,3,3,3,No
47,1225,2,4,1,2,0,47,4,4,2,3,15972,21086,6,1,0,14,3,3,80,29,3,3,2,1,2,No
49,809,1,3,1,3,1,36,3,4,3,1,15379,22384,4,1,0,14,3,1,80,23,3,8,7,0,0,No
41,1206,23,2,1,4,1,80,3,3,3,1,7082,11591,3,1,1,16,3,4,80,21,3,2,0,0,2,No
20,727,9,1,1,4,1,54,3,1,1,1,2728,21082,1,1,0,11,3,1,80,2,3,2,2,0,2,No
33,530,16,3,1,3,0,36,3,2,4,3,5368,16130,1,1,1,25,4,3,80,7,3,6,5,1,2,No
36,1351,26,4,1,1,1,80,3,2,3,2,5347,7419,6,1,0,14,3,2,80,10,2,3,2,0,2,No
44,528,1,3,1,3,0,44,3,1,4,3,3195,4167,4,1,1,18,3,1,80,8,3,2,2,2,2,No
23,1320,8,1,1,4,1,93,2,1,3,1,3989,20586,1,1,1,11,3,1,80,5,3,5,4,1,2,Yes
38,1495,4,2,1,4,0,87,3,1,3,2,3306,26176,7,1,0,19,3,4,80,7,2,0,0,0,0,No
53,1395,24,4,1,2,1,48,4,3,4,2,7005,3458,3,1,0,15,3,3,80,11,3,4,3,1,2,No
48,708,7,2,1,4,0,95,3,1,3,2,2655,11740,2,1,1,11,3,3,80,19,3,9,7,7,7,Yes
32,1259,2,4,1,4,1,95,3,1,2,1,1393,24852,1,1,0,12,3,1,80,1,3,1,0,0,0,Yes
26,786,7,3,1,4,1,76,3,1,4,1,2570,11925,1,1,0,20,4,3,80,7,3,7,7,5,7,No
55,1441,22,3,1,1,1,94,2,1,2,3,3537,23737,5,1,0,12,3,4,80,8,3,4,2,1,2,No
34,1157,5,2,1,2,1,57,2,2,4,2,3986,11912,1,1,0,14,3,3,80,15,4,15,10,4,13,No
60,370,1,4,1,3,1,92,1,3,4,3,10883,20467,3,1,0,20,4,3,80,19,4,1,0,0,0,No
33,267,21,3,1,2,1,79,4,1,2,2,2028,13637,1,1,0,18,3,4,80,14,3,14,11,2,13,No
37,1278,1,4,1,3,1,31,1,2,4,3,9525,7677,1,1,0,14,3,3,80,6,2,6,3,1,3,No
34,678,19,3,1,2,0,35,2,1,4,2,2929,20338,1,1,0,12,3,2,80,10,3,10,9,8,7,No
23,427,7,3,1,3,1,99,3,1,4,3,2275,25103,1,1,1,21,4,2,80,3,3,3,2,0,2,Yes
44,921,2,3,1,3,0,96,4,3,4,2,7879,14810,1,1,1,19,3,2,80,9,3,8,7,6,7,No
35,146,2,4,1,1,1,79,2,1,4,1,4930,13970,0,1,1,14,3,3,80,6,4,5,4,1,4,No
43,1179,2,3,1,4,1,73,3,2,4,2,7847,6069,1,1,1,17,3,1,80,10,3,10,9,8,8,No
24,581,9,3,1,3,1,62,4,1,3,2,4401,17616,1,1,0,16,3,4,80,5,3,5,3,0,4,No
41,918,6,3,1,4,1,35,3,3,3,1,9241,15869,1,1,0,12,3,2,80,10,3,10,8,8,7,No
29,1082,9,4,1,4,0,43,3,1,3,2,2974,25412,9,1,0,17,3,3,80,9,3,5,3,1,2,No
36,530,2,4,1,3,0,51,3,2,4,1,4502,7439,3,1,0,15,3,3,80,17,2,13,7,6,7,No
45,1238,1,1,1,3,1,74,2,3,3,2,10748,3395,3,1,0,23,4,4,80,25,2,23,15,14,4,No
24,240,22,1,1,4,1,58,1,1,3,2,1555,11585,1,1,0,11,3,3,80,1,3,1,0,0,0,Yes
47,1093,9,3,1,3,1,82,1,4,3,2,12936,24164,7,1,0,11,3,3,80,25,1,23,5,14,10,Yes
26,390,17,4,1,4,1,62,1,1,3,2,2305,6217,1,1,0,15,3,3,80,3,4,3,2,0,2,No
45,1005,28,2,1,4,0,48,2,4,2,1,16704,17119,1,1,0,11,3,3,80,21,3,21,6,8,6,No
32,585,10,3,1,1,1,56,3,1,3,2,3433,17360,6,1,0,13,3,1,80,10,2,5,2,1,3,No
31,741,2,4,1,2,1,69,3,1,3,2,3477,18103,1,1,0,14,3,4,80,6,4,5,2,0,3,No
41,552,4,3,1,3,1,60,1,2,2,2,6430,20794,6,1,0,19,3,2,80,10,3,3,2,1,2,No
40,369,8,2,1,2,0,92,3,2,1,2,6516,5041,2,1,1,16,3,2,80,18,3,1,0,0,0,No
24,506,29,1,1,2,1,91,3,1,1,3,3907,3622,1,1,0,13,3,2,80,6,4,6,2,1,2,No
46,717,13,4,1,3,1,34,3,2,2,1,5562,9697,6,1,0,14,3,4,80,19,3,10,7,0,9,No
35,1370,27,4,1,4,1,49,3,2,3,2,6883,5151,2,1,0,16,3,2,80,17,3,7,7,0,7,No
30,793,16,1,1,2,1,33,3,1,4,2,2862,3811,1,1,0,12,3,2,80,10,2,10,0,0,8,No
47,543,2,4,1,3,1,87,3,2,2,2,4978,3536,7,1,0,11,3,4,80,4,1,1,0,0,0,No
46,1277,2,3,1,3,1,74,3,3,4,3,10368,5596,4,1,1,12,3,2,80,13,2,10,6,0,3,No
36,1456,13,5,1,2,1,96,2,2,1,3,6134,8658,5,1,1,13,3,2,80,16,3,2,2,2,2,Yes
32,964,1,2,1,1,1,34,1,2,2,1,6735,12147,6,1,0,15,3,2,80,10,3,0,0,0,0,Yes
23,160,4,1,1,3,0,51,3,1,2,1,3295,12862,1,1,0,13,3,3,80,3,1,3,2,1,2,No
31,163,24,1,1,4,0,30,3,2,4,1,5238,6670,2,1,0,20,4,4,80,9,2,5,4,1,4,No
39,792,1,3,1,4,1,77,3,2,4,2,6472,8989,1,1,1,15,3,4,80,9,3,9,8,5,8,No
32,371,19,3,1,4,1,80,1,3,3,2,9610,3840,3,1,0,13,3,3,80,10,1,4,3,0,2,No
40,611,7,4,1,2,1,88,3,5,2,1,19833,4349,1,1,0,14,3,2,80,21,2,21,8,12,8,No
45,176,4,3,1,3,0,56,1,3,3,2,9756,6595,4,1,0,21,4,3,80,9,4,5,0,0,3,No
30,1312,2,4,1,4,0,78,2,1,1,1,4968,26427,0,1,0,16,3,4,80,10,3,9,7,0,7,No
24,897,10,3,1,1,1,59,3,1,4,2,2145,2097,0,1,0,14,3,4,80,3,3,2,2,2,1,No
30,600,8,3,1,3,0,66,2,1,4,3,2180,9732,6,1,0,11,3,3,80,6,2,4,2,1,2,Yes
31,1003,5,3,1,1,1,51,3,2,3,2,8346,20943,1,1,0,19,3,3,80,6,3,5,2,0,2,No
27,1054,8,3,1,3,0,67,3,1,4,1,3445,6152,1,1,0,11,3,3,80,6,2,6,2,1,4,No
29,428,9,3,1,2,0,52,1,1,2,1,2760,14630,1,1,0,13,3,3,80,2,3,2,2,2,2,Yes
29,461,1,3,1,4,1,70,4,2,3,1,6294,23060,8,1,1,12,3,4,80,10,4,3,2,0,2,No
30,979,15,2,1,3,1,94,2,3,1,3,7140,3088,2,1,0,11,3,1,80,12,3,7,7,1,7,No
34,181,2,4,1,4,1,97,4,1,4,2,2932,5586,0,1,1,14,3,1,80,6,3,5,0,1,2,No
33,1283,2,3,1,4,0,62,3,2,2,1,5147,10697,8,1,0,15,3,4,80,13,2,11,7,1,7,No
49,1313,11,4,1,4,0,80,3,2,4,1,4507,8191,3,1,0,12,3,3,80,8,4,5,1,0,4,No
33,211,16,3,1,1,0,74,3,3,1,1,8564,10092,2,1,1,20,4,3,80,11,2,0,0,0,0,Yes
38,594,2,2,1,3,0,75,2,1,2,2,2468,15963,4,1,0,14,3,2,80,9,2,6,1,0,5,No
31,1079,16,4,1,1,1,70,3,3,3,2,8161,19002,2,1,0,13,3,1,80,10,3,1,0,0,0,Yes
29,590,4,3,1,4,0,91,2,1,1,3,2109,10007,1,1,0,13,3,3,80,1,3,1,0,0,0,No
30,305,16,3,1,3,1,58,4,2,3,2,5294,9128,3,1,0,16,3,3,80,10,3,7,0,1,7,No
32,953,5,4,1,2,1,65,3,1,2,1,2718,17674,2,1,0,14,3,2,80,12,3,7,7,0,7,No
38,833,18,3,1,2,1,60,1,2,4,2,5811,24539,3,1,1,16,3,3,80,15,3,1,0,1,0,No
43,807,17,3,1,3,1,38,2,1,3,2,2437,15587,9,1,1,16,3,4,80,6,3,1,0,0,0,Yes
42,855,12,3,1,2,1,57,3,1,2,3,2766,8952,8,1,0,22,4,2,80,7,2,5,3,0,4,No
55,478,2,3,1,3,1,60,2,5,1,2,19038,19805,8,1,0,12,3,2,80,34,3,1,0,0,0,No
33,775,4,3,1,4,1,90,3,2,2,3,3055,6194,5,1,0,15,3,4,80,11,2,9,8,1,7,No
41,548,9,4,1,3,1,94,3,1,1,3,2289,20520,1,1,0,20,4,2,80,5,3,5,3,0,4,No
34,1375,10,3,1,4,1,87,3,2,3,3,4001,12313,1,1,1,14,3,3,80,15,3,15,14,0,7,No
53,661,1,4,1,1,0,60,2,4,3,2,12965,22308,4,1,1,20,4,4,80,27,2,3,2,0,2,No
43,244,2,3,1,2,1,97,3,1,4,1,3539,5033,0,1,0,13,3,2,80,10,3,9,7,1,8,No
34,511,3,2,1,4,0,32,1,2,4,1,6029,25353,5,1,0,12,3,1,80,6,3,2,2,2,2,No
21,337,7,1,1,2,1,31,3,1,2,1,2679,4567,1,1,0,13,3,2,80,1,3,1,0,1,0,Yes
38,1153,6,2,1,4,0,40,2,1,3,2,3702,16376,1,1,0,11,3,2,80,5,3,5,4,0,4,No
22,1294,8,1,1,3,0,79,3,1,1,2,2398,15999,1,1,1,17,3,3,80,1,3,1,0,0,0,Yes
31,196,29,4,1,1,0,91,2,2,4,2,5468,13402,1,1,0,14,3,1,80,13,3,12,7,5,7,No
51,942,3,3,1,1,0,53,3,3,3,2,13116,22984,2,1,0,11,3,4,80,15,3,2,2,2,2,No
37,589,9,2,1,2,1,46,2,2,2,2,4189,8800,1,1,0,14,3,1,80,5,3,5,2,0,3,No
46,734,2,4,1,3,1,46,3,5,4,3,19328,14218,7,1,1,17,3,3,80,24,3,2,1,2,2,No
36,1383,10,3,1,4,1,90,3,3,1,2,8321,25949,7,1,1,13,3,4,80,15,3,12,8,5,7,No
44,429,1,2,1,3,1,99,3,1,2,3,2342,11092,1,1,1,12,3,3,80,6,2,5,3,2,3,Yes
37,1239,8,2,1,3,1,89,3,2,2,3,4071,12832,2,1,0,13,3,3,80,19,2,10,0,4,7,No
35,303,27,3,1,3,1,84,3,2,4,1,5813,13492,1,1,1,18,3,4,80,10,3,10,7,7,7,Yes
33,867,8,4,1,4,1,90,4,1,1,2,3143,6076,6,1,0,19,3,2,80,14,3,10,8,7,6,No
28,1181,1,3,1,3,1,82,3,1,4,2,2044,5531,1,1,0,11,3,3,80,5,4,5,3,0,3,No
39,1253,10,1,1,3,1,65,3,3,3,1,13464,7914,7,1,0,21,4,3,80,9,3,4,3,2,2,No
46,849,26,2,1,2,1,98,2,2,2,1,7991,25166,8,1,0,15,3,3,80,6,3,2,2,2,2,No
40,616,2,2,1,3,0,99,3,1,1,2,3377,25605,4,1,0,17,3,4,80,7,2,4,3,0,2,No
42,1128,13,3,1,2,1,95,4,2,1,2,5538,5696,5,1,0,18,3,3,80,10,2,0,0,0,0,No
35,1180,2,2,1,2,1,90,3,2,4,3,5762,24442,2,1,0,14,3,3,80,15,3,7,7,1,7,No
38,1336,2,3,1,1,1,100,3,1,2,3,2592,7129,5,1,0,13,3,4,80,13,3,11,10,3,8,No
34,234,9,4,1,4,1,93,3,2,1,2,5346,6208,4,1,0,17,3,3,80,11,2,7,1,0,7,Yes
37,370,10,4,1,4,1,58,3,2,1,1,4213,4992,1,1,0,15,3,2,80,10,1,10,3,0,8,Yes
39,766,20,3,1,3,1,83,3,2,4,3,4127,19188,2,1,0,18,3,4,80,7,3,2,1,2,2,No
43,343,9,3,1,1,1,52,3,1,3,1,2438,24978,4,1,0,13,3,3,80,7,2,3,2,1,2,No
41,447,5,3,1,2,1,85,4,2,2,1,6870,15530,3,1,0,12,3,1,80,11,1,3,2,1,2,No
41,796,4,1,1,3,0,81,3,3,3,3,10447,26458,0,1,1,13,3,4,80,23,4,22,14,13,5,No
30,1092,10,3,1,1,0,64,3,3,3,1,9667,2739,9,1,0,14,3,2,80,9,3,7,7,0,2,No
26,920,20,2,1,4,0,69,3,1,2,2,2148,6889,0,1,1,11,3,3,80,6,3,5,1,1,4,Yes
46,261,21,2,1,4,0,66,3,2,2,2,8926,10842,4,1,0,22,4,4,80,13,4,9,7,3,7,Yes
40,1194,1,3,1,3,0,52,3,2,4,3,6513,9060,4,1,0,17,3,4,80,12,3,5,3,0,3,No
34,810,8,2,1,2,1,92,4,2,3,2,6799,22128,1,1,0,21,4,3,80,10,3,10,8,4,8,No
58,350,2,3,1,2,1,52,3,4,2,3,16291,22577,4,1,0,22,4,4,80,37,2,16,9,14,14,No
35,185,23,4,1,2,1,91,1,1,3,2,2705,9696,0,1,0,16,3,2,80,6,4,5,4,0,3,No
47,1001,4,3,1,3,0,92,2,3,2,3,10333,19271,8,1,1,12,3,3,80,28,3,22,11,14,10,No
40,750,12,3,1,2,0,47,3,2,1,3,4448,10748,2,1,0,12,3,2,80,15,3,7,4,7,7,No
54,431,7,4,1,4,0,68,3,2,4,2,6854,15696,4,1,0,15,3,2,80,14,2,7,1,1,7,No
31,1125,7,4,1,1,0,68,3,3,1,2,9637,8277,2,1,0,14,3,4,80,9,3,3,2,2,2,No
28,1217,1,3,1,3,0,67,3,1,1,2,3591,12719,1,1,0,25,4,3,80,3,3,3,2,1,2,No
38,723,2,4,1,2,0,77,1,2,4,2,5405,4244,2,1,1,20,4,1,80,20,2,4,2,0,3,No
26,572,10,3,1,3,1,46,3,2,4,1,4684,9125,1,1,0,13,3,1,80,5,3,5,3,1,2,No
58,1216,15,4,1,1,1,87,3,4,3,2,15787,21624,2,1,1,14,3,2,80,23,3,2,2,2,2,No
18,1431,14,3,1,2,0,33,3,1,3,1,1514,8018,1,1,0,16,3,3,80,0,1,0,0,0,0,No
31,359,18,5,1,4,1,89,4,1,1,2,2956,21495,0,1,0,17,3,3,80,2,3,1,0,0,0,Yes
29,350,13,3,1,1,1,56,2,1,1,3,2335,3157,4,1,1,15,3,4,80,4,3,2,2,2,0,Yes
45,589,2,4,1,3,0,67,3,2,3,2,5154,19665,4,1,0,22,4,2,80,10,4,8,7,5,7,No
36,430,2,4,1,4,0,73,3,2,2,2,6962,19573,4,1,1,22,4,4,80,15,3,1,0,0,0,No
43,1422,2,4,1,1,1,92,3,2,4,2,5675,19246,1,1,0,20,4,3,80,7,3,7,7,7,7,No
27,1297,5,2,1,4,0,53,3,1,4,1,2379,19826,0,1,1,14,3,3,80,6,2,5,4,0,2,No
29,574,20,1,1,4,1,40,3,1,4,2,3812,7003,1,1,0,13,3,2,80,11,4,11,8,3,10,No
32,1318,10,4,1,4,1,79,3,2,4,1,4648,26075,8,1,0,13,3,3,80,4,4,0,0,0,0,No
42,355,10,4,1,3,1,38,3,1,3,2,2936,6161,3,1,0,22,4,2,80,10,2,6,3,3,3,No
47,207,9,4,1,2,0,64,3,1,3,1,2105,5411,4,1,0,12,3,3,80,7,3,2,2,2,0,No
46,706,2,2,1,4,1,82,3,3,4,3,8578,19989,3,1,0,14,3,3,80,12,2,9,8,4,7,No
28,280,1,2,1,3,1,43,3,1,4,3,2706,10494,1,1,0,15,3,2,80,3,3,3,2,2,2,No
29,726,29,1,1,4,1,93,1,2,3,3,6384,21143,8,1,0,17,3,4,80,11,3,7,0,1,6,No
42,1142,8,3,1,4,1,81,3,1,3,1,3968,13624,4,1,0,13,3,4,80,8,3,0,0,0,0,No
32,414,2,4,1,3,1,82,2,2,2,1,9907,26186,7,1,1,12,3,3,80,7,2,2,2,2,2,Yes
46,1319,3,3,1,1,0,45,4,4,1,3,13225,7739,2,1,0,12,3,4,80,25,3,19,17,2,8,No
27,728,23,1,1,2,0,36,2,2,3,2,3540,7018,1,1,0,21,4,4,80,9,3,9,8,5,8,No
29,352,6,1,1,4,1,87,2,1,2,2,2804,15434,1,1,0,11,3,4,80,1,3,1,0,0,0,No
43,823,6,3,1,1,0,81,2,5,3,2,19392,22539,7,1,0,13,3,4,80,21,3,16,12,6,14,No
48,1224,10,3,1,4,1,91,2,5,2,2,19665,13583,4,1,0,12,3,4,80,29,3,22,10,12,9,No
29,459,24,2,1,4,1,73,2,1,4,1,2439,14753,1,1,1,24,4,2,80,1,2,1,0,1,0,Yes
46,1254,10,3,1,3,0,64,3,3,2,2,7314,14011,5,1,0,21,4,3,80,14,3,8,7,0,7,Yes
27,1131,15,3,1,4,0,77,2,1,1,2,4774,23844,0,1,0,19,3,4,80,8,2,7,6,7,3,No
39,835,19,4,1,4,1,41,3,2,4,3,3902,5141,8,1,0,14,3,2,80,7,3,2,2,2,2,No
55,836,2,4,1,2,1,98,2,1,4,2,2662,7975,8,1,0,20,4,2,80,19,4,5,2,0,4,No
28,1172,3,3,1,2,0,78,3,1,2,2,2856,3692,1,1,0,19,3,4,80,1,3,1,0,0,0,No
30,945,9,3,1,2,1,89,3,1,4,1,1081,16019,1,1,0,13,3,3,80,1,2,1,0,0,0,Yes
22,391,7,1,1,4,1,75,3,1,2,1,2472,26092,1,1,1,23,4,1,80,1,3,1,0,0,0,Yes
36,1266,10,4,1,2,0,63,2,2,3,2,5673,6060,1,1,1,13,3,1,80,10,3,10,9,1,7,No
31,311,20,3,1,2,1,89,3,2,3,3,4197,18624,1,1,0,11,3,1,80,10,3,10,8,0,2,No
34,1480,4,3,1,3,1,64,3,3,4,2,9713,24444,2,1,1,13,3,4,80,9,3,5,3,1,0,No
29,592,7,3,1,4,1,59,3,1,1,1,2062,19384,3,1,0,14,3,2,80,11,3,3,2,1,2,No
37,783,7,4,1,4,1,78,3,2,1,2,4284,13588,5,1,1,22,4,3,80,16,3,5,3,0,4,No
35,219,16,2,1,4,0,44,2,2,2,2,4788,25388,0,1,1,11,3,4,80,4,3,3,2,0,2,No
45,556,25,2,1,2,0,93,2,2,4,2,5906,23888,0,1,0,13,3,4,80,10,2,9,8,3,8,No
36,1213,2,1,1,2,1,94,2,2,4,1,3886,4223,1,1,0,21,4,4,80,10,2,10,1,0,8,No
40,1137,1,4,1,1,1,98,3,4,1,3,16823,18991,2,1,0,11,3,1,80,22,3,19,7,11,16,No
26,482,1,2,1,2,0,90,2,1,3,2,2933,14908,1,1,1,13,3,3,80,1,2,1,0,1,0,No
27,511,2,2,1,1,0,89,4,2,3,1,6500,26997,0,1,0,14,3,2,80,9,2,8,7,0,7,No
48,117,22,3,1,4,0,58,3,4,4,3,17174,2437,3,1,0,11,3,2,80,24,3,22,17,4,7,No
44,170,1,4,1,2,1,78,4,2,1,2,5033,9364,2,1,0,15,3,4,80,10,3,2,0,2,2,No
34,967,16,4,1,4,1,85,1,1,1,2,2307,14460,1,1,1,23,4,2,80,5,3,5,2,3,0,Yes
56,1162,24,2,1,1,1,97,3,1,4,1,2587,10261,1,1,0,16,3,4,80,5,3,4,2,1,0,Yes
36,335,17,2,1,3,1,33,2,2,2,2,5507,16822,2,1,0,16,3,3,80,12,1,4,2,1,3,No
41,337,8,3,1,3,0,54,3,2,2,2,4393,26841,5,1,0,21,4,3,80,14,3,5,4,1,4,No
42,1396,6,3,1,3,1,83,3,3,1,2,13348,14842,9,1,0,13,3,2,80,18,4,13,7,5,7,No
31,1079,10,2,1,3,0,86,3,2,4,3,6583,20115,2,1,1,11,3,4,80,8,3,5,2,1,4,No
34,735,3,1,1,4,0,75,2,2,4,2,8103,16495,3,1,1,12,3,3,80,9,2,4,2,0,1,No
31,471,4,3,1,1,0,62,4,1,3,3,3978,16031,8,1,0,12,3,2,80,4,2,2,2,2,2,No
26,1096,6,3,1,3,1,61,4,1,4,2,2544,7102,0,1,0,18,3,1,80,8,3,7,7,7,7,No
45,1297,1,4,1,2,1,44,3,2,3,1,5399,14511,4,1,0,12,3,3,80,12,3,4,2,0,3,No
33,217,10,4,1,2,1,43,3,2,3,1,5487,10410,1,1,0,14,3,2,80,10,2,10,4,0,9,No
28,783,1,2,1,3,1,42,2,2,4,2,6834,19255,1,1,1,12,3,3,80,7,3,7,7,0,7,No
29,746,24,3,1,3,1,45,4,1,1,1,1091,10642,1,1,0,17,3,4,80,1,3,1,0,0,0,Yes
39,1251,21,4,1,1,0,32,1,2,3,2,5736,3987,6,1,0,19,3,3,80,10,3,3,2,1,2,No
27,1354,2,4,1,2,1,41,3,1,2,2,2226,6073,1,1,0,11,3,3,80,6,2,5,3,1,2,No
34,735,22,4,1,3,1,86,2,2,4,2,5747,26496,1,1,1,15,3,2,80,16,3,15,10,6,11,No
28,1475,13,2,1,4,0,84,3,2,3,1,9854,23352,3,1,1,11,3,4,80,6,3,2,0,2,2,Yes
47,1169,14,4,1,3,1,64,3,2,2,2,5467,2125,8,1,0,18,3,3,80,16,4,8,7,1,7,No
56,1443,11,5,1,4,0,89,2,2,1,2,5380,20328,4,1,0,16,3,3,80,6,3,0,0,0,0,No
39,867,9,2,1,1,1,87,3,2,1,2,5151,12315,1,1,0,25,4,4,80,10,3,10,0,7,9,No
38,1394,8,3,1,4,0,58,2,2,2,3,2133,18115,1,1,1,16,3,3,80,20,3,20,11,0,7,No
58,605,21,3,1,4,0,72,3,4,4,2,17875,11761,4,1,1,13,3,3,80,29,2,1,0,0,0,No
32,238,5,2,1,1,0,47,4,1,3,1,2432,15318,3,1,1,14,3,1,80,8,3,4,1,0,3,Yes
38,1206,9,2,1,2,1,71,3,1,4,3,4771,14293,2,1,0,19,3,4,80,10,4,5,2,0,3,No
49,1064,2,1,1,2,1,42,3,5,4,2,19161,13738,3,1,0,15,3,4,80,28,3,5,4,4,3,No
42,419,12,4,1,2,1,77,3,2,4,3,5087,2900,3,1,1,12,3,3,80,14,3,0,0,0,0,No
27,1337,22,3,1,1,0,58,2,1,2,2,2863,19555,1,1,0,12,3,1,80,1,3,1,0,0,0,Yes
35,682,18,4,1,2,1,71,3,2,1,2,5561,15975,0,1,0,16,3,4,80,6,1,5,3,0,4,No
28,1103,16,3,1,3,1,49,3,1,3,1,2144,2122,1,1,0,14,3,3,80,5,2,5,3,1,4,No
31,976,3,2,1,3,1,48,3,1,1,3,3065,3995,1,1,1,13,3,4,80,4,4,4,2,2,3,No
36,1351,9,4,1,1,1,66,4,1,2,2,2810,9238,1,1,0,22,4,2,80,5,3,5,4,0,2,No
34,937,1,3,1,1,1,32,3,3,4,1,9888,6770,1,1,0,21,4,1,80,14,2,14,8,2,1,No
34,1239,13,4,1,4,1,39,3,3,3,3,8628,22914,1,1,0,18,3,3,80,9,2,8,7,1,1,No
26,157,1,3,1,3,1,95,3,1,1,1,2867,20006,0,1,0,13,3,4,80,8,2,7,7,7,6,No
29,136,1,3,1,1,1,89,3,2,1,2,5373,6225,0,1,0,12,3,1,80,6,2,5,3,0,2,No
32,1146,15,4,1,3,0,34,3,2,4,3,6667,16542,5,1,0,18,3,2,80,9,3,5,1,1,2,No
31,1125,1,3,1,4,1,48,1,2,1,2,5003,5771,1,1,0,21,4,2,80,10,3,10,8,8,7,No
28,1404,17,3,1,3,1,32,2,1,4,3,2367,18779,5,1,0,12,3,1,80,6,2,4,1,0,3,Yes
38,1404,1,3,1,1,1,59,2,1,1,1,2858,11473,4,1,0,14,3,1,80,20,2,1,0,0,0,No
35,1224,7,4,1,3,0,55,3,2,4,2,5204,13586,1,1,1,11,3,4,80,10,3,10,8,0,9,No
27,954,9,3,1,4,1,44,3,2,4,1,4105,5099,1,1,0,14,3,1,80,7,3,7,7,0,7,No
32,1373,5,4,1,4,1,56,2,2,4,1,9679,10138,8,1,0,24,4,2,80,8,3,1,0,0,0,No
31,754,26,4,1,1,1,63,3,2,4,2,5617,21075,1,1,1,11,3,3,80,10,3,10,7,0,8,Yes
53,1168,24,4,1,1,1,66,3,3,1,1,10448,5843,6,1,1,13,3,2,80,15,2,2,2,2,2,Yes
54,155,9,2,1,1,0,67,3,2,3,2,2897,22474,3,1,0,11,3,3,80,9,2,4,3,2,3,No
33,1303,7,2,1,4,1,36,3,2,3,3,5968,18079,1,1,0,20,4,3,80,9,3,9,7,2,8,No
43,574,11,3,1,1,1,30,3,3,3,2,7510,16873,1,1,0,17,3,2,80,10,3,10,9,0,9,No
